job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI04399,Research Scientist,122286,USD,SE,PT,Ireland,L,Ireland,50,"TensorFlow, Kubernetes, Mathematics",Master,6,Real Estate,2024-09-25,2024-10-14,1821,9.6,DataVision Ltd
AI04400,Data Engineer,298913,USD,EX,FT,Singapore,L,Norway,50,"Kubernetes, Linux, Python",Bachelor,15,Education,2024-11-09,2024-11-24,2085,9.3,Quantum Computing Inc
AI04401,AI Software Engineer,57244,GBP,EN,FL,United Kingdom,M,United Kingdom,0,"Kubernetes, Tableau, Linux, Java, MLOps",Associate,1,Media,2024-05-21,2024-07-23,1855,7.8,AI Innovations
AI04402,Machine Learning Engineer,89029,USD,SE,FL,South Korea,S,Netherlands,100,"Python, Deep Learning, Git, MLOps, NLP",PhD,8,Automotive,2024-06-21,2024-08-22,2428,9.8,Advanced Robotics
AI04403,AI Software Engineer,165795,EUR,EX,FT,Netherlands,L,Netherlands,0,"Scala, MLOps, SQL, GCP, AWS",Bachelor,12,Manufacturing,2025-01-14,2025-02-05,1012,9.9,Future Systems
AI04404,Deep Learning Engineer,81942,GBP,EN,PT,United Kingdom,M,United Kingdom,50,"TensorFlow, Hadoop, Kubernetes",Associate,0,Media,2024-11-28,2025-01-08,1426,5.8,Predictive Systems
AI04405,Machine Learning Researcher,51190,USD,EN,CT,India,S,Sweden,50,"Python, TensorFlow, MLOps, Mathematics",Bachelor,0,Telecommunications,2024-03-15,2024-05-22,1747,6.7,Advanced Robotics
AI04406,Autonomous Systems Engineer,68702,USD,SE,PT,Ireland,S,Switzerland,50,"Python, Scala, R",PhD,5,Real Estate,2024-08-27,2024-10-01,1935,7.2,Neural Networks Co
AI04407,NLP Engineer,62881,USD,MI,FT,Japan,M,Japan,50,"PyTorch, Java, Hadoop, Scala",PhD,2,Real Estate,2024-02-01,2024-03-06,2456,9.3,Machine Intelligence Group
AI04408,Robotics Engineer,115416,USD,MI,PT,United States,S,South Korea,50,"Statistics, Java, GCP, Mathematics",Bachelor,4,Government,2025-03-15,2025-04-29,1312,7.8,Predictive Systems
AI04409,Head of AI,141895,USD,SE,FT,Norway,M,Norway,50,"TensorFlow, Spark, Git",Associate,7,Retail,2025-04-11,2025-04-25,607,9,Cloud AI Solutions
AI04410,AI Product Manager,105530,USD,SE,PT,Japan,M,Japan,0,"R, Python, Git",Master,6,Real Estate,2024-09-19,2024-10-29,950,5.4,Predictive Systems
AI04411,Data Analyst,159151,USD,SE,FL,Singapore,L,Singapore,100,"Kubernetes, Scala, Azure, Hadoop",Master,7,Gaming,2024-02-21,2024-04-23,2128,8,Quantum Computing Inc
AI04412,Autonomous Systems Engineer,121597,USD,MI,FT,Switzerland,L,Denmark,0,"Docker, Spark, Azure",Bachelor,2,Manufacturing,2024-07-11,2024-09-06,657,8.4,Quantum Computing Inc
AI04413,AI Architect,155325,USD,EX,CT,South Korea,L,South Korea,100,"Azure, MLOps, Kubernetes, Deep Learning",Associate,14,Gaming,2024-04-19,2024-05-28,2376,7.5,Cloud AI Solutions
AI04414,Machine Learning Engineer,45330,USD,EN,CT,Austria,S,Austria,0,"SQL, GCP, PyTorch",Associate,1,Consulting,2024-06-11,2024-07-19,943,9.4,Smart Analytics
AI04415,AI Architect,105155,USD,EX,FT,China,M,China,100,"Spark, Tableau, Linux, Deep Learning, Mathematics",PhD,16,Education,2024-04-13,2024-05-23,2263,8.3,Algorithmic Solutions
AI04416,Deep Learning Engineer,253344,USD,EX,PT,Australia,L,Australia,100,"Java, AWS, MLOps, SQL",Associate,12,Automotive,2024-11-09,2025-01-11,2456,5.3,TechCorp Inc
AI04417,Autonomous Systems Engineer,206645,USD,EX,FT,Denmark,S,Denmark,50,"Tableau, Mathematics, Python, NLP, Computer Vision",Associate,15,Government,2025-01-27,2025-03-05,1887,8.4,Advanced Robotics
AI04418,AI Product Manager,63853,USD,MI,FT,Canada,S,Canada,0,"Deep Learning, Scala, Computer Vision, AWS, GCP",PhD,3,Healthcare,2024-06-15,2024-08-01,2227,9.2,Digital Transformation LLC
AI04419,AI Architect,88665,USD,SE,FL,Israel,S,Israel,100,"SQL, PyTorch, GCP",Master,9,Finance,2025-01-04,2025-02-15,1415,9.4,Smart Analytics
AI04420,Data Engineer,243831,USD,EX,FL,Norway,S,Norway,100,"R, Mathematics, Deep Learning, Git",PhD,11,Consulting,2024-08-13,2024-09-23,953,7.1,Cloud AI Solutions
AI04421,AI Architect,133016,EUR,SE,CT,Netherlands,S,Japan,100,"R, Docker, MLOps, Hadoop",Associate,9,Retail,2024-07-29,2024-10-04,1353,6.8,TechCorp Inc
AI04422,AI Software Engineer,90249,EUR,EN,CT,Netherlands,L,Austria,0,"PyTorch, Spark, Tableau",Associate,1,Technology,2024-09-23,2024-12-02,513,5.8,Smart Analytics
AI04423,AI Research Scientist,135626,EUR,SE,CT,Netherlands,M,Netherlands,50,"Azure, Python, Computer Vision",PhD,6,Manufacturing,2024-04-29,2024-06-16,501,7.3,Advanced Robotics
AI04424,Research Scientist,110952,EUR,SE,CT,Germany,M,Germany,0,"R, TensorFlow, Spark, Deep Learning",Associate,9,Healthcare,2024-05-29,2024-07-31,1310,8.8,AI Innovations
AI04425,AI Consultant,134791,USD,MI,FL,Switzerland,S,Switzerland,0,"Azure, Python, Deep Learning",Master,4,Government,2024-08-09,2024-09-28,1393,9.1,Autonomous Tech
AI04426,Research Scientist,73792,USD,EN,FT,Sweden,M,Sweden,0,"Java, SQL, GCP, AWS",Associate,1,Government,2024-09-01,2024-11-04,867,8.1,AI Innovations
AI04427,AI Product Manager,46731,USD,EN,FT,Australia,S,China,100,"R, Hadoop, NLP, Deep Learning, Kubernetes",Master,1,Technology,2025-04-10,2025-05-20,1513,5.9,DataVision Ltd
AI04428,Principal Data Scientist,71848,USD,EN,PT,Switzerland,S,Switzerland,50,"Data Visualization, R, Kubernetes, Azure, Tableau",Bachelor,0,Consulting,2024-10-01,2024-12-05,1278,5.1,Advanced Robotics
AI04429,Deep Learning Engineer,99051,USD,EX,FT,Japan,M,China,100,"PyTorch, Computer Vision, Linux, Python",Bachelor,11,Energy,2024-08-05,2024-09-12,1819,9.6,DataVision Ltd
AI04430,Data Engineer,123068,USD,SE,FL,Sweden,M,Ireland,0,"Docker, PyTorch, GCP, SQL",Bachelor,8,Healthcare,2024-06-26,2024-09-05,657,8.3,DataVision Ltd
AI04431,Data Analyst,159394,USD,EX,CT,Japan,L,Ireland,0,"Python, SQL, Tableau, Git, Data Visualization",Associate,12,Education,2024-04-19,2024-05-18,2443,8.5,Digital Transformation LLC
AI04432,AI Architect,44078,USD,EN,CT,India,S,India,50,"Java, R, AWS, Statistics",Master,0,Telecommunications,2024-09-30,2024-11-25,1901,8.3,Algorithmic Solutions
AI04433,Head of AI,62156,USD,EN,CT,Sweden,S,Germany,100,"Deep Learning, NLP, Spark",Associate,1,Gaming,2024-08-05,2024-10-04,1768,6.6,AI Innovations
AI04434,Computer Vision Engineer,94914,USD,SE,FT,Israel,S,Israel,100,"R, Computer Vision, NLP",Associate,5,Healthcare,2025-02-12,2025-03-08,2065,5.2,DataVision Ltd
AI04435,AI Product Manager,69642,USD,MI,FT,Austria,L,Austria,100,"Mathematics, Java, Statistics, R, Data Visualization",Bachelor,3,Consulting,2025-03-09,2025-04-07,2082,7.4,TechCorp Inc
AI04436,AI Product Manager,116823,USD,MI,CT,Switzerland,M,France,0,"Linux, Scala, Deep Learning, Mathematics, Docker",Bachelor,4,Automotive,2024-08-22,2024-09-06,841,5,Autonomous Tech
AI04437,AI Software Engineer,218860,EUR,EX,PT,France,M,France,50,"Linux, SQL, Kubernetes",Associate,18,Consulting,2025-01-08,2025-01-27,2445,9.3,AI Innovations
AI04438,Head of AI,157264,USD,EX,CT,Japan,S,Japan,100,"Tableau, Kubernetes, Git, TensorFlow, NLP",Master,14,Media,2025-02-27,2025-03-28,753,5.6,DeepTech Ventures
AI04439,AI Specialist,56476,USD,EN,FL,Japan,L,China,50,"NLP, Computer Vision, MLOps",Bachelor,0,Finance,2024-02-04,2024-04-17,1417,5.9,TechCorp Inc
AI04440,Computer Vision Engineer,77719,EUR,MI,PT,France,S,France,0,"SQL, MLOps, PyTorch",Bachelor,2,Education,2024-12-05,2025-01-28,1678,8.7,Algorithmic Solutions
AI04441,Principal Data Scientist,152666,EUR,EX,PT,Netherlands,M,India,100,"SQL, Git, PyTorch",Master,14,Education,2024-04-13,2024-05-16,1742,8.3,TechCorp Inc
AI04442,Data Engineer,88100,USD,MI,CT,Sweden,S,Sweden,100,"Statistics, Kubernetes, R, Computer Vision",Master,2,Education,2025-03-04,2025-04-18,2445,8.1,Cognitive Computing
AI04443,AI Consultant,85131,GBP,EN,PT,United Kingdom,L,United Kingdom,100,"Python, R, Git, Azure",PhD,1,Technology,2024-03-02,2024-04-13,558,8.8,Predictive Systems
AI04444,Head of AI,132671,EUR,EX,CT,Netherlands,S,Japan,0,"Java, R, Mathematics",Master,15,Retail,2025-01-04,2025-03-03,1456,9.8,AI Innovations
AI04445,NLP Engineer,51089,USD,EN,FT,Canada,M,Canada,0,"Computer Vision, Scala, Linux, PyTorch, Statistics",Bachelor,0,Technology,2025-04-27,2025-07-09,1647,5,Quantum Computing Inc
AI04446,AI Software Engineer,63879,USD,EN,PT,Austria,L,Austria,100,"GCP, Linux, Scala, Tableau, TensorFlow",Bachelor,1,Real Estate,2024-01-07,2024-02-19,1598,7.3,Cloud AI Solutions
AI04447,ML Ops Engineer,118554,USD,SE,FT,South Korea,L,South Korea,100,"R, Git, Kubernetes",Bachelor,6,Finance,2024-01-19,2024-03-12,1861,9.6,Digital Transformation LLC
AI04448,AI Product Manager,80531,USD,SE,PT,China,S,Switzerland,0,"TensorFlow, Git, Java, Azure",Associate,7,Healthcare,2024-08-17,2024-09-03,782,6.3,DataVision Ltd
AI04449,AI Product Manager,303228,USD,EX,CT,Denmark,M,Netherlands,100,"Python, TensorFlow, Java, Statistics, Mathematics",Associate,13,Manufacturing,2024-11-15,2025-01-08,1967,9.4,Autonomous Tech
AI04450,AI Specialist,44149,USD,EN,FL,India,S,India,100,"Hadoop, R, Python, PyTorch, AWS",Master,0,Manufacturing,2024-09-10,2024-10-04,1908,9.2,Digital Transformation LLC
AI04451,Head of AI,92711,USD,EN,CT,United States,L,France,100,"Mathematics, Git, Java, Data Visualization, Linux",Master,1,Education,2025-01-18,2025-02-15,1017,9.8,Cloud AI Solutions
AI04452,Data Scientist,85870,EUR,MI,PT,Germany,L,Japan,50,"Hadoop, Linux, NLP, Deep Learning, PyTorch",Associate,2,Telecommunications,2024-02-29,2024-04-22,631,7.8,Predictive Systems
AI04453,Robotics Engineer,93716,USD,EN,PT,Singapore,L,Singapore,0,"Spark, MLOps, Python, Mathematics",Associate,1,Real Estate,2024-06-03,2024-06-26,1273,7.1,Machine Intelligence Group
AI04454,AI Specialist,143776,USD,SE,FT,United States,M,United States,50,"Python, Linux, TensorFlow",Bachelor,7,Real Estate,2025-04-29,2025-07-06,761,5.7,Advanced Robotics
AI04455,ML Ops Engineer,69070,USD,SE,CT,Austria,S,Canada,100,"PyTorch, SQL, R, Scala, GCP",Bachelor,5,Healthcare,2024-01-09,2024-02-09,1486,9.1,Machine Intelligence Group
AI04456,Machine Learning Researcher,93926,USD,SE,FT,Japan,L,Japan,50,"Computer Vision, Scala, Hadoop, SQL",Associate,6,Media,2025-04-14,2025-05-10,1095,9.9,Advanced Robotics
AI04457,Machine Learning Researcher,99084,USD,SE,CT,Austria,M,Austria,0,"Statistics, Hadoop, Python, Computer Vision",Master,6,Technology,2024-01-12,2024-03-12,2089,6.6,Advanced Robotics
AI04458,AI Product Manager,167899,EUR,EX,PT,France,S,France,0,"Spark, Docker, SQL",PhD,13,Education,2024-11-21,2025-01-05,1943,6.5,DeepTech Ventures
AI04459,Autonomous Systems Engineer,81205,USD,EN,FT,Singapore,M,Singapore,0,"Python, Git, Mathematics, TensorFlow",Associate,0,Healthcare,2024-05-02,2024-07-05,1444,6,Quantum Computing Inc
AI04460,Deep Learning Engineer,133950,USD,SE,CT,United States,S,France,100,"NLP, Git, Spark, Scala, Python",Bachelor,9,Consulting,2024-02-23,2024-05-03,2085,8,Autonomous Tech
AI04461,Data Scientist,155816,USD,EX,FT,South Korea,L,South Korea,0,"Mathematics, Java, NLP, PyTorch, AWS",Associate,16,Telecommunications,2024-02-10,2024-03-10,1875,5.8,Autonomous Tech
AI04462,ML Ops Engineer,148868,USD,EX,CT,India,L,India,50,"Kubernetes, Git, Tableau, Java",PhD,19,Real Estate,2024-02-16,2024-03-22,927,9.1,Future Systems
AI04463,AI Specialist,68853,EUR,EN,PT,Germany,M,Germany,50,"Deep Learning, Tableau, AWS, TensorFlow",Master,1,Consulting,2024-01-24,2024-04-04,2204,5.8,Neural Networks Co
AI04464,ML Ops Engineer,33854,USD,EN,PT,China,S,China,50,"Python, Tableau, SQL",PhD,0,Retail,2024-03-17,2024-05-14,893,9.3,Neural Networks Co
AI04465,Machine Learning Researcher,80830,EUR,MI,FT,France,M,Switzerland,0,"Git, Docker, Tableau, Statistics",Master,3,Technology,2024-07-03,2024-07-31,914,6.2,Machine Intelligence Group
AI04466,Machine Learning Engineer,78824,USD,MI,CT,Singapore,S,United States,50,"TensorFlow, AWS, PyTorch, Kubernetes, Deep Learning",PhD,2,Telecommunications,2024-01-24,2024-03-16,2206,5.1,Autonomous Tech
AI04467,Machine Learning Engineer,53725,USD,MI,PT,Austria,M,Austria,50,"SQL, Java, Deep Learning, Scala, Git",Associate,4,Gaming,2025-04-26,2025-05-10,1581,5.6,Autonomous Tech
AI04468,AI Product Manager,72774,USD,EN,CT,Canada,M,Canada,100,"Data Visualization, R, Docker, NLP",Associate,0,Gaming,2024-09-29,2024-10-23,1694,7.3,Predictive Systems
AI04469,AI Consultant,53796,EUR,EN,FL,Netherlands,S,Netherlands,0,"Docker, Scala, Hadoop, Data Visualization",Master,0,Gaming,2024-07-17,2024-08-05,970,6.7,DeepTech Ventures
AI04470,Machine Learning Researcher,53350,USD,EN,FT,Sweden,M,Sweden,100,"PyTorch, Azure, GCP, MLOps, NLP",Bachelor,1,Consulting,2024-06-30,2024-07-25,1810,7.4,Machine Intelligence Group
AI04471,Machine Learning Researcher,98392,USD,EN,PT,Switzerland,S,Switzerland,50,"Hadoop, Python, Mathematics, Deep Learning, Statistics",Bachelor,1,Retail,2024-08-04,2024-10-09,1918,5.4,Cloud AI Solutions
AI04472,AI Product Manager,134162,GBP,SE,FL,United Kingdom,S,Denmark,0,"Azure, R, MLOps, Linux",Master,7,Real Estate,2024-10-31,2024-11-29,2215,5.9,Algorithmic Solutions
AI04473,AI Consultant,67892,USD,SE,CT,China,S,South Korea,50,"Mathematics, SQL, NLP, Java, PyTorch",Master,6,Government,2024-08-28,2024-09-12,2026,6.6,DeepTech Ventures
AI04474,NLP Engineer,89992,USD,EN,PT,Norway,L,Norway,50,"Hadoop, Python, Data Visualization, Scala",Bachelor,0,Energy,2024-02-06,2024-02-20,1825,6.8,AI Innovations
AI04475,Data Analyst,118129,EUR,SE,FT,France,S,France,0,"Git, SQL, NLP",Associate,5,Energy,2024-10-13,2024-11-04,975,9.8,DeepTech Ventures
AI04476,AI Specialist,94980,USD,EN,FT,Switzerland,S,Switzerland,0,"Kubernetes, PyTorch, NLP, R, Azure",Associate,1,Transportation,2025-02-13,2025-03-04,1161,6.1,Future Systems
AI04477,Machine Learning Engineer,67519,USD,MI,PT,South Korea,M,South Korea,50,"MLOps, Data Visualization, Spark",Bachelor,2,Government,2024-11-19,2025-01-25,2368,8.2,Digital Transformation LLC
AI04478,ML Ops Engineer,200376,USD,SE,CT,Switzerland,L,Austria,100,"TensorFlow, R, GCP, Java",PhD,9,Consulting,2024-03-26,2024-04-24,713,5.1,DeepTech Ventures
AI04479,Computer Vision Engineer,71734,USD,EN,FL,Norway,S,Norway,100,"Deep Learning, R, Docker, AWS",PhD,1,Government,2025-01-14,2025-02-14,1712,5.2,DeepTech Ventures
AI04480,Robotics Engineer,96034,USD,EN,FL,United States,L,United States,0,"Tableau, Python, Java, Deep Learning, GCP",Bachelor,1,Technology,2025-03-16,2025-05-23,2438,7.4,Autonomous Tech
AI04481,Data Engineer,71674,USD,MI,CT,India,L,India,50,"Git, PyTorch, Mathematics",Bachelor,3,Consulting,2024-08-26,2024-09-22,1199,6.6,AI Innovations
AI04482,Autonomous Systems Engineer,157432,USD,SE,FT,Denmark,S,Denmark,0,"SQL, Java, Spark",Associate,9,Transportation,2024-01-28,2024-03-30,1219,9.3,Advanced Robotics
AI04483,AI Research Scientist,192368,EUR,EX,FL,France,S,France,100,"Kubernetes, Statistics, Python, TensorFlow, Docker",Associate,17,Technology,2025-02-26,2025-04-23,1651,5.3,Cloud AI Solutions
AI04484,AI Specialist,65376,USD,SE,CT,Israel,S,Israel,50,"Mathematics, Statistics, Python, GCP, Java",Master,6,Consulting,2025-03-09,2025-04-12,1522,7,Algorithmic Solutions
AI04485,Computer Vision Engineer,83812,EUR,MI,PT,Netherlands,S,Netherlands,50,"Scala, Spark, Python, TensorFlow, R",Associate,4,Consulting,2024-06-24,2024-07-27,781,5.7,DataVision Ltd
AI04486,AI Product Manager,68869,USD,MI,PT,South Korea,L,Finland,50,"Python, Kubernetes, Hadoop",Bachelor,2,Gaming,2024-10-12,2024-11-10,563,6.3,DeepTech Ventures
AI04487,Head of AI,60742,USD,MI,FT,Ireland,S,Denmark,50,"Scala, Deep Learning, SQL",Associate,2,Automotive,2025-02-14,2025-04-11,620,6.4,TechCorp Inc
AI04488,AI Product Manager,97081,USD,SE,FT,South Korea,S,South Korea,50,"SQL, NLP, Azure",Associate,7,Transportation,2024-11-10,2024-12-04,1839,5.4,Quantum Computing Inc
AI04489,AI Specialist,63954,USD,EN,FT,Ireland,L,Ireland,100,"Python, Scala, Deep Learning, GCP, Spark",Master,0,Manufacturing,2024-07-06,2024-08-29,1499,7.2,Machine Intelligence Group
AI04490,Research Scientist,183294,USD,EX,FT,India,L,India,50,"R, GCP, Scala, Hadoop",Bachelor,18,Gaming,2025-03-07,2025-04-06,570,8.5,Smart Analytics
AI04491,Deep Learning Engineer,43955,USD,EN,FT,India,S,Canada,0,"TensorFlow, NLP, Tableau",Associate,1,Healthcare,2024-06-02,2024-07-29,1595,9.5,DataVision Ltd
AI04492,AI Product Manager,239601,USD,EX,FT,United States,S,United States,50,"Java, Computer Vision, Linux, Deep Learning",Bachelor,13,Real Estate,2024-02-06,2024-03-30,855,9,TechCorp Inc
AI04493,AI Architect,54266,USD,EN,FT,South Korea,M,South Korea,0,"PyTorch, Linux, NLP, Data Visualization",Bachelor,1,Technology,2024-03-26,2024-05-13,2274,6.5,Smart Analytics
AI04494,Data Analyst,71676,EUR,EN,FT,Germany,M,Germany,50,"Python, Spark, Linux, Scala, SQL",Associate,1,Telecommunications,2024-09-29,2024-10-29,1963,8.5,TechCorp Inc
AI04495,Deep Learning Engineer,64423,USD,MI,FL,Japan,S,Japan,100,"Kubernetes, Azure, Python, GCP",Associate,2,Healthcare,2024-07-13,2024-09-20,777,8.3,Machine Intelligence Group
AI04496,Data Analyst,113285,USD,SE,PT,South Korea,L,South Korea,100,"SQL, MLOps, Scala, Azure",Master,5,Finance,2024-07-09,2024-08-11,1683,9.1,TechCorp Inc
AI04497,AI Architect,214881,USD,EX,FT,Singapore,S,Netherlands,100,"PyTorch, Java, TensorFlow",Master,19,Education,2025-01-28,2025-03-05,1863,6.6,Machine Intelligence Group
AI04498,Data Engineer,78614,USD,SE,PT,Israel,S,Israel,0,"SQL, PyTorch, Statistics, AWS",Bachelor,6,Manufacturing,2024-12-24,2025-01-23,1832,8.2,TechCorp Inc
AI04499,Autonomous Systems Engineer,130281,USD,SE,PT,Singapore,L,Singapore,100,"Python, Kubernetes, Docker, SQL",Master,7,Media,2024-05-18,2024-07-04,1128,5.1,AI Innovations
AI04500,AI Consultant,108877,USD,SE,FT,Japan,L,Japan,0,"Azure, Tableau, Git, R, Linux",Bachelor,6,Government,2024-07-02,2024-08-15,1557,8.7,DataVision Ltd
AI04501,Machine Learning Engineer,215515,USD,EX,CT,Australia,S,Australia,50,"Kubernetes, Mathematics, Statistics, Java, Hadoop",Master,11,Technology,2024-01-26,2024-03-04,1706,6.1,Quantum Computing Inc
AI04502,AI Research Scientist,158292,USD,EX,CT,Ireland,L,Germany,100,"Computer Vision, Python, Data Visualization, Deep Learning",Bachelor,14,Gaming,2024-05-14,2024-07-13,2494,8,Algorithmic Solutions
AI04503,NLP Engineer,103932,EUR,SE,FT,France,M,Australia,50,"AWS, Hadoop, Linux, Spark",Associate,7,Finance,2024-08-30,2024-10-10,2275,9.1,Predictive Systems
AI04504,AI Software Engineer,71447,USD,EN,FL,Singapore,S,Israel,50,"Scala, Data Visualization, Kubernetes, Docker",PhD,0,Telecommunications,2024-02-25,2024-04-21,1586,5.8,Digital Transformation LLC
AI04505,AI Product Manager,208043,USD,EX,FL,Denmark,S,Denmark,50,"MLOps, Spark, Data Visualization, Scala",PhD,15,Real Estate,2024-10-27,2024-12-17,969,9.5,Machine Intelligence Group
AI04506,AI Software Engineer,76200,USD,MI,FT,Ireland,M,Israel,100,"SQL, MLOps, Spark, Deep Learning, AWS",Master,3,Manufacturing,2025-04-02,2025-04-25,2027,7.9,TechCorp Inc
AI04507,AI Architect,76838,USD,EN,FL,Denmark,M,Denmark,0,"Mathematics, R, Scala",PhD,0,Healthcare,2024-12-03,2025-01-13,1024,8,Quantum Computing Inc
AI04508,AI Software Engineer,194603,EUR,EX,FT,France,M,France,100,"NLP, Kubernetes, Data Visualization, MLOps",Master,10,Real Estate,2024-09-19,2024-10-28,985,7.4,TechCorp Inc
AI04509,Machine Learning Engineer,56785,EUR,EN,FT,France,M,France,100,"Mathematics, AWS, MLOps, TensorFlow",Master,0,Real Estate,2024-04-02,2024-06-08,739,5.6,Smart Analytics
AI04510,Autonomous Systems Engineer,105624,USD,SE,FT,Ireland,M,Ireland,50,"Java, Kubernetes, Computer Vision, Data Visualization, AWS",Master,8,Media,2024-12-29,2025-02-24,1190,8.9,Cloud AI Solutions
AI04511,NLP Engineer,196418,USD,EX,FT,United States,M,Finland,100,"Java, Computer Vision, TensorFlow, Kubernetes, R",Master,15,Manufacturing,2024-12-15,2025-02-02,782,9.9,Smart Analytics
AI04512,Computer Vision Engineer,87646,USD,MI,FL,Japan,L,Japan,50,"NLP, Git, Kubernetes",Master,3,Gaming,2024-05-25,2024-07-21,1558,6.4,Smart Analytics
AI04513,AI Consultant,267728,USD,EX,FL,Norway,S,Norway,100,"Git, Computer Vision, MLOps, Kubernetes, Statistics",Bachelor,18,Finance,2024-12-03,2025-01-04,2248,8.1,Smart Analytics
AI04514,Data Scientist,60905,USD,EN,CT,South Korea,L,Israel,50,"SQL, NLP, Kubernetes, Linux",Bachelor,0,Media,2025-02-06,2025-02-25,2117,5.5,Advanced Robotics
AI04515,Head of AI,215305,EUR,EX,PT,Netherlands,M,Singapore,50,"NLP, Data Visualization, Scala, MLOps",Bachelor,19,Gaming,2025-04-29,2025-06-30,1856,5.2,Algorithmic Solutions
AI04516,Autonomous Systems Engineer,90126,USD,SE,FT,Israel,M,Israel,50,"Statistics, TensorFlow, SQL, Computer Vision",Master,9,Technology,2025-03-25,2025-05-29,622,5.6,Quantum Computing Inc
AI04517,Deep Learning Engineer,115837,EUR,MI,FL,France,L,Austria,50,"Hadoop, Spark, NLP",Bachelor,4,Energy,2024-01-06,2024-02-02,1684,8.2,Predictive Systems
AI04518,Machine Learning Researcher,92276,USD,EN,FT,Norway,L,Norway,0,"Deep Learning, MLOps, Data Visualization, Azure, SQL",PhD,0,Retail,2025-02-09,2025-04-17,1750,8.9,Cognitive Computing
